"location","target","unit","type","bin_start_incl","bin_end_notincl","value"
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","1.700000","1.800000",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","1.800000","1.900000",1e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","1.900000","2",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","2","2.100000",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","2.100000","2.200000",2e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","2.200000","2.300000",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","2.300000","2.400000",6e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","2.400000","2.500000",1e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","2.500000","2.600000",3e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","2.600000","2.700000",8e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","2.700000","2.800000",1e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","2.800000","2.900000",6e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","2.900000","3",8e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","3","3.100000",9e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","3.100000","3.200000",5e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","3.200000","3.300000",9e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","3.300000","3.400000",0.0012
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","3.400000","3.500000",0.0017
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","3.500000","3.600000",0.0016
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","3.600000","3.700000",0.0019
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","3.700000","3.800000",0.0023
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","3.800000","3.900000",0.0036
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","3.900000","4",0.0034
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","4","4.100000",0.0045
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","4.100000","4.200000",0.0044
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","4.200000","4.300000",0.0067
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","4.300000","4.400000",0.0071
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","4.400000","4.500000",0.0064
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","4.500000","4.600000",0.0093
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","4.600000","4.700000",0.0106
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","4.700000","4.800000",0.0101
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","4.800000","4.900000",0.0131
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","4.900000","5",0.0153
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","5","5.100000",0.0174
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","5.100000","5.200000",0.0161
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","5.200000","5.300000",0.0181
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","5.300000","5.400000",0.0219
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","5.400000","5.500000",0.022
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","5.500000","5.600000",0.0229
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","5.600000","5.700000",0.0267
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","5.700000","5.800000",0.026
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","5.800000","5.900000",0.0276
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","5.900000","6",0.0281
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","6","6.100000",0.0275
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","6.100000","6.200000",0.0296
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","6.200000","6.300000",0.0285
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","6.300000","6.400000",0.0306
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","6.400000","6.500000",0.0364
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","6.500000","6.600000",0.0337
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","6.600000","6.700000",0.0318
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","6.700000","6.800000",0.031
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","6.800000","6.900000",0.0295
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","6.900000","7",0.0299
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","7","7.100000",0.029
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","7.100000","7.200000",0.0295
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","7.200000","7.300000",0.0262
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","7.300000","7.400000",0.0242
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","7.400000","7.500000",0.0237
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","7.500000","7.600000",0.0207
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","7.600000","7.700000",0.0229
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","7.700000","7.800000",0.0208
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","7.800000","7.900000",0.0188
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","7.900000","8",0.0171
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","8","8.100000",0.0148
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","8.100000","8.200000",0.0152
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","8.200000","8.300000",0.0139
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","8.300000","8.400000",0.0107
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","8.400000","8.500000",0.0083
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","8.500000","8.600000",0.0097
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","8.600000","8.700000",0.0082
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","8.700000","8.800000",0.0066
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","8.800000","8.900000",0.0065
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","8.900000","9",0.0055
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","9","9.100000",0.004
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","9.100000","9.200000",0.0042
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","9.200000","9.300000",0.0026
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","9.300000","9.400000",0.0022
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","9.400000","9.500000",0.0019
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","9.500000","9.600000",0.0021
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","9.600000","9.700000",0.0013
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","9.700000","9.800000",0.0013
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","9.800000","9.900000",7e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","9.900000","10",7e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","10","10.100000",7e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","10.100000","10.200000",5e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","10.200000","10.300000",2e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","10.300000","10.400000",2e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","10.400000","10.500000",1e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","10.500000","10.600000",2e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","10.600000","10.700000",1e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","10.700000","10.800000",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","10.800000","10.900000",1e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","10.900000","11",1e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","11","11.100000",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","11.100000","11.200000",1e-04
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","11.200000","11.300000",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","11.300000","11.400000",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","11.400000","11.500000",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","11.500000","11.600000",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","11.600000","11.700000",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","11.700000","11.800000",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","11.800000","11.900000",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","11.900000","12",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","12","12.100000",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","12.100000","12.200000",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","12.200000","12.300000",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","12.300000","12.400000",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","12.400000","12.500000",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","12.500000","12.600000",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","12.600000","12.700000",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","12.700000","12.800000",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","12.800000","12.900000",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","12.900000","13",0
"BLISS AHC-FT HUACHUCA","4 wk ahead","percent","Bin","13","100",0
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","40","41",0
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","41","42",0.0073
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","42","43",0.004
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","43","44",0.00555
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","44","45",0.02305
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","45","46",0.0361
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","46","47",0.06925
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","47","48",0.064
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","48","49",0.1114
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","49","50",0.5046
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","50","51",0.0524
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","51","52",0.08205
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","52","53",0.02495
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","1","2",0.01
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","2","3",0.0014
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","3","4",0.0014
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","4","5",0.00195
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","5","6",0
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","6","7",0.00055
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","7","8",0
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","8","9",0
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","9","10",0
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","10","11",5e-05
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","11","12",0
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","12","13",0
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","13","14",0
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","14","15",0
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","15","16",0
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","16","17",0
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","17","18",0
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","18","19",0
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","19","20",0
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","20","21",0
"56TH MED GRP-LUKE AFB","Season onset","week","Bin","none","none",0
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","40","41",0.0010907960010908
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","41","42",0
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","42","43",0
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","43","44",0
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","44","45",0
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","45","46",0
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","46","47",0.000571369000571369
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","47","48",0
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","48","49",0.170527737170528
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","49","50",0.000311656000311656
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","50","51",0.000363599000363599
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","51","52",0.00186993600186994
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","52","53",0
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","1","2",0
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","2","3",0.475001568475001
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","3","4",0.00223353400223353
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","4","5",0.0551111570551111
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","5","6",0.00441512600441512
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","6","7",0.0130895490130895
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","7","8",0.00976521900976522
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","8","9",0.0373987120373987
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","9","10",0.0569810930569811
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","10","11",0.0134134030134134
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","11","12",0.0230735170230735
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","12","13",0.0179716920179717
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","13","14",0.0126033020126033
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","14","15",0.0154481930154482
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","15","16",0.0126898660126899
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","16","17",0.0253248610253249
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","17","18",0.0106102080106102
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","18","19",0.00916215600916215
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","19","20",0.00109494300109494
"56TH MED GRP-LUKE AFB","Season peak week","week","Bin","20","21",0.0298768070298768
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","0","0.100000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","0.100000","0.200000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","0.200000","0.300000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","0.300000","0.400000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","0.400000","0.500000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","0.500000","0.600000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","0.600000","0.700000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","0.700000","0.800000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","0.800000","0.900000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","0.900000","1",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","1","1.100000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","1.100000","1.200000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","1.200000","1.300000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","1.300000","1.400000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","1.400000","1.500000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","1.500000","1.600000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","1.600000","1.700000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","1.700000","1.800000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","1.800000","1.900000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","1.900000","2",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","2","2.100000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","2.100000","2.200000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","2.200000","2.300000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","2.300000","2.400000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","2.400000","2.500000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","2.500000","2.600000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","2.600000","2.700000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","2.700000","2.800000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","2.800000","2.900000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","2.900000","3",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","3","3.100000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","3.100000","3.200000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","3.200000","3.300000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","3.300000","3.400000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","3.400000","3.500000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","3.500000","3.600000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","3.600000","3.700000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","3.700000","3.800000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","3.800000","3.900000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","3.900000","4",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","4","4.100000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","4.100000","4.200000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","4.200000","4.300000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","4.300000","4.400000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","4.400000","4.500000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","4.500000","4.600000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","4.600000","4.700000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","4.700000","4.800000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","4.800000","4.900000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","4.900000","5",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","5","5.100000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","5.100000","5.200000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","5.200000","5.300000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","5.300000","5.400000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","5.400000","5.500000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","5.500000","5.600000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","5.600000","5.700000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","5.700000","5.800000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","5.800000","5.900000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","5.900000","6",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","6","6.100000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","6.100000","6.200000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","6.200000","6.300000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","6.300000","6.400000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","6.400000","6.500000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","6.500000","6.600000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","6.600000","6.700000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","6.700000","6.800000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","6.800000","6.900000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","6.900000","7",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","7","7.100000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","7.100000","7.200000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","7.200000","7.300000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","7.300000","7.400000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","7.400000","7.500000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","7.500000","7.600000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","7.600000","7.700000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","7.700000","7.800000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","7.800000","7.900000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","7.900000","8",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","8","8.100000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","8.100000","8.200000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","8.200000","8.300000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","8.300000","8.400000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","8.400000","8.500000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","8.500000","8.600000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","8.600000","8.700000",0
"56TH MED GRP-LUKE AFB","Season peak percentage","percent","Bin","8.700000","8.800000",0
